Dirty_Dancing_Fitness_Workout_00000051.jpg 3 6
 451.2 173.6 452.2 238.9 
 548.5 178.4 534.9 241.8 
 457.5 247.1 507.4 281.0 
 525.3 244.2 484.1 265.0 
 492.4 103.4 497.2 155.7 
Dirty_Dancing_Fitness_Workout_00001527.jpg 2 6
 216.1 197.3 212.2 353.6 
 166.2 188.6 149.8 100.0 
 273.2 198.8 283.8 116.0 
 147.8 89.9 177.4 16.3 
 280.4 99.1 255.7 16.8 
 214.6 100.5 214.1 165.4 
 497.2 154.2 499.1 278.1 
 459.5 150.9 413.0 102.0 
 542.7 153.3 589.6 105.4 
 403.8 98.1 370.4 36.7 
 597.4 103.9 638.5 37.6 
 494.3 80.7 497.7 136.3 
Dirty_Dancing_Fitness_Workout_00001531.jpg 2 6
 215.6 202.1 216.1 347.8 
 168.2 190.0 125.6 111.2 
 274.6 196.3 307.5 114.1 
 117.4 100.5 105.3 8.6 
 309.5 107.8 329.8 20.7 
 215.1 98.6 215.6 166.3 
 495.3 155.2 498.6 277.1 
 455.1 155.2 408.2 127.1 
 542.7 158.1 607.0 132.0 
 403.8 126.7 343.8 83.1 
 607.5 132.0 669.9 86.5 
 497.2 75.4 497.2 129.6 
Dirty_Dancing_Fitness_Workout_00001540.jpg 2 6
 213.6 206.5 216.1 359.9 
 152.2 198.3 64.6 183.3 
 279.5 211.8 369.0 176.5 
 59.3 182.3 -0.2 151.3 
 375.7 175.5 442.5 136.3 
 219.0 107.8 218.0 172.6 
 498.2 154.2 500.1 280.0 
 455.1 155.2 376.7 167.3 
 544.6 159.1 616.2 187.6 
 369.0 167.8 308.5 166.8 
 629.3 190.0 699.5 184.2 
 497.2 77.3 497.2 125.7 
Dirty_Dancing_Fitness_Workout_00001543.jpg 2 6
 211.2 207.0 216.1 350.7 
 152.7 208.9 83.0 201.2 
 286.2 208.4 362.2 199.2 
 74.8 200.2 1.7 184.2 
 378.6 198.3 456.5 176.0 
 219.5 112.1 221.4 178.9 
 498.6 146.0 500.1 276.2 
 456.1 151.3 397.5 167.3 
 540.7 161.5 606.5 184.7 
 393.2 168.3 311.9 173.6 
 612.8 186.7 692.7 193.4 
 497.2 73.0 499.1 125.7 
Dirty_Dancing_Fitness_Workout_00001553.jpg 2 6
 215.6 213.3 212.7 365.2 
 164.8 195.9 141.1 101.0 
 270.7 209.9 283.8 112.6 
 141.1 97.1 134.3 12.5 
 287.2 103.0 290.6 17.3 
 218.0 106.8 219.0 174.1 
 496.7 161.5 499.1 285.9 
 453.2 157.1 405.7 103.4 
 544.6 155.2 588.6 102.5 
 400.4 100.0 364.6 42.0 
 588.6 98.1 629.3 32.8 
 490.9 83.6 496.2 140.7 
Dirty_Dancing_Fitness_Workout_00001554.jpg 2 6
 209.8 211.8 210.7 353.1 
 164.8 197.8 150.7 99.1 
 272.2 210.4 270.7 111.7 
 148.8 96.7 154.6 15.9 
 270.7 101.0 260.1 20.2 
 218.5 110.7 219.9 174.6 
 495.7 163.0 497.7 284.9 
 453.6 153.8 411.5 98.1 
 541.7 160.5 587.2 94.2 
 403.8 93.3 374.8 28.0 
 585.7 88.9 612.8 21.7 
 494.8 88.4 494.8 141.2 
Dirty_Dancing_Fitness_Workout_00001596.jpg 2 6
 215.1 291.2 218.0 423.3 
 153.2 291.7 94.1 344.9 
 282.4 284.9 348.2 346.3 
 88.8 345.4 12.4 385.0 
 348.6 349.7 413.5 387.0 
 209.8 183.8 216.5 251.5 
 487.5 207.0 489.5 328.4 
 449.3 204.1 401.9 247.1 
 541.2 208.9 584.3 253.9 
 398.5 251.0 348.6 286.3 
 590.6 259.7 647.7 301.8 
 486.5 129.6 486.5 187.1 
Dirty_Dancing_Fitness_Workout_00001702.jpg 5 6
 103.8 169.2 105.3 221.5 
 84.0 173.6 69.5 201.2 
 129.5 172.6 144.5 197.3 
 69.5 202.6 52.5 223.9 
 147.8 201.7 164.3 223.0 
 100.4 131.5 101.4 157.1 
 593.5 160.0 592.0 212.8 
 567.8 157.1 556.7 192.5 
 623.0 161.0 627.8 191.5 
 555.7 194.9 561.1 228.8 
 634.1 196.3 629.8 224.4 
 597.8 118.9 596.4 149.4 
 347.2 128.1 348.2 179.9 
 323.5 129.6 310.4 156.7 
 370.4 128.1 379.6 156.2 
 310.4 158.1 295.9 186.2 
 384.9 158.1 393.6 185.2 
 343.8 100.0 344.8 122.8 
 240.7 155.2 242.7 198.3 
 226.7 155.2 218.0 176.0 
 261.5 152.8 272.2 176.0 
 218.0 177.5 206.4 194.4 
 272.7 175.0 279.5 194.9 
 240.7 126.7 242.2 148.0 
 443.0 161.0 443.0 197.3 
 421.2 159.6 412.5 183.3 
 454.6 159.1 470.1 178.9 
 411.1 183.3 400.4 203.1 
 469.1 180.9 483.6 198.8 
 444.0 131.5 443.5 150.9 
Dirty_Dancing_Fitness_Workout_00003115.jpg 5 6
 93.2 169.2 92.7 222.5 
 69.9 170.7 66.5 208.9 
 121.7 174.1 126.1 206.5 
 69.5 211.8 65.1 236.5 
 126.1 209.9 132.8 234.1 
 91.7 130.5 94.1 155.2 
 578.0 168.3 582.8 227.8 
 553.8 173.6 550.4 209.9 
 601.7 173.6 601.2 204.6 
 549.5 212.3 544.6 239.9 
 602.7 210.4 613.3 234.1 
 581.9 132.5 581.4 157.1 
 342.4 144.1 342.4 206.0 
 315.3 147.5 299.3 179.4 
 368.5 147.0 382.5 178.4 
 298.8 183.3 302.2 214.2 
 386.4 183.8 379.1 212.3 
 338.0 101.5 341.9 128.1 
 224.8 164.9 225.7 206.5 
 208.3 166.8 205.4 198.8 
 241.7 167.8 246.1 193.4 
 208.3 200.2 203.5 220.5 
 248.5 193.9 247.0 219.6 
 221.9 136.8 225.7 159.1 
 442.0 174.1 444.0 216.2 
 424.6 175.0 420.7 201.2 
 458.0 176.5 460.4 200.2 
 421.7 203.6 414.0 224.9 
 459.5 200.7 460.9 222.0 
 439.6 142.1 439.1 163.4 
Dirty_Dancing_Fitness_Workout_00003198.jpg 5 6
 79.1 174.1 80.1 229.2 
 59.8 173.1 47.2 143.1 
 109.6 180.9 113.0 210.4 
 48.6 141.2 42.4 112.6 
 112.5 210.4 113.5 241.3 
 79.6 133.9 79.6 160.0 
 583.8 169.7 583.8 221.0 
 560.1 168.8 551.4 136.3 
 598.8 172.1 609.0 208.0 
 552.4 129.1 545.6 103.4 
 610.9 211.8 616.7 238.9 
 581.9 133.9 582.8 159.1 
 340.9 139.2 340.9 202.1 
 321.5 138.8 313.3 103.0 
 371.4 139.7 358.3 170.7 
 309.5 99.6 309.5 62.3 
 357.8 174.6 325.4 176.0 
 342.8 102.0 343.3 128.6 
 225.7 168.3 229.6 209.4 
 212.7 162.5 204.9 137.3 
 243.6 167.8 248.5 194.9 
 202.5 134.4 198.6 108.8 
 249.5 196.8 248.5 224.4 
 223.8 137.3 226.2 160.5 
 439.6 172.6 440.6 213.8 
 421.7 169.2 424.6 142.6 
 457.0 175.0 469.6 190.0 
 423.2 141.2 420.7 113.6 
 470.6 189.6 485.6 201.2 
 439.6 143.1 439.1 163.9 
Dirty_Dancing_Fitness_Workout_00003206.jpg 5 6
 80.6 175.5 80.1 226.8 
 62.2 175.5 52.0 143.1 
 105.7 178.4 115.9 208.4 
 48.6 139.7 44.3 108.8 
 116.4 211.3 114.5 240.4 
 77.7 135.4 79.1 160.0 
 580.9 171.7 580.9 224.9 
 558.6 169.7 553.8 135.4 
 602.2 170.7 611.4 208.4 
 554.8 135.4 542.7 109.2 
 614.8 209.4 624.9 234.6 
 581.9 133.9 582.8 155.7 
 339.5 138.3 339.9 202.1 
 324.0 138.3 311.9 101.5 
 369.9 140.7 360.7 173.1 
 312.4 97.6 308.5 62.8 
 356.9 176.0 327.4 177.0 
 344.3 100.5 344.3 125.2 
 224.3 168.3 228.2 208.9 
 212.7 164.9 205.4 138.3 
 245.1 167.3 249.0 197.8 
 204.5 133.0 199.6 107.8 
 249.5 197.3 253.3 219.6 
 224.3 138.3 225.3 159.1 
 441.5 173.6 441.1 216.7 
 423.6 169.7 422.7 140.7 
 457.5 172.6 452.2 193.4 
 422.7 137.8 422.2 110.7 
 450.7 192.0 431.4 201.7 
 441.5 143.6 440.1 163.9 
Dirty_Dancing_Fitness_Workout_00003239.jpg 5 6
 75.9 172.5 76.8 228.4 
 54.7 173.0 48.4 140.7 
 103.3 177.3 90.8 202.4 
 47.5 140.2 46.5 106.1 
 87.9 203.8 56.6 202.4 
 74.9 134.5 75.9 162.4 
 584.9 171.6 582.9 223.1 
 559.3 167.2 558.4 135.0 
 605.1 167.7 607.0 200.0 
 556.0 135.9 549.7 106.1 
 608.0 204.3 579.6 206.2 
 582.5 132.1 582.5 159.0 
 340.7 138.3 339.8 200.4 
 322.9 134.5 304.6 104.1 
 367.7 142.2 359.5 174.0 
 303.6 100.8 305.1 65.6 
 356.6 176.4 328.2 175.9 
 343.6 98.8 343.6 122.4 
 226.6 167.7 228.5 210.6 
 214.6 161.4 205.9 137.8 
 243.0 167.2 238.6 190.8 
 205.4 137.4 204.0 104.1 
 239.6 194.7 215.0 194.7 
 225.1 136.4 226.6 157.1 
 440.4 175.4 441.4 215.4 
 424.5 172.0 421.1 143.6 
 455.3 172.0 453.9 194.2 
 421.6 141.7 420.7 113.3 
 454.4 191.3 433.7 195.1 
 439.4 142.2 439.4 163.8 
Dirty_Dancing_Fitness_Workout_00003243.jpg 5 6
 78.3 175.4 77.3 224.0 
 60.5 184.1 49.9 148.9 
 102.3 174.9 86.9 200.0 
 48.9 144.1 45.0 108.5 
 85.5 200.0 60.9 203.3 
 75.4 135.0 76.3 161.0 
 583.4 170.6 583.9 222.1 
 557.9 167.2 558.9 134.5 
 606.5 171.1 608.9 199.0 
 556.5 134.5 546.8 104.6 
 610.4 202.9 579.6 205.3 
 582.9 132.1 582.9 160.0 
 338.3 140.7 340.2 200.9 
 320.0 139.3 299.8 108.5 
 368.2 137.4 358.5 173.5 
 296.9 105.1 302.7 70.4 
 355.6 175.4 328.7 176.8 
 341.7 97.9 341.7 123.9 
 227.1 166.3 227.6 204.3 
 210.7 159.5 206.4 134.5 
 243.4 166.7 241.0 192.7 
 204.9 130.1 204.4 105.6 
 240.1 193.2 217.0 195.1 
 225.1 138.8 225.1 157.6 
 439.9 177.3 441.4 216.8 
 421.6 171.1 422.1 142.2 
 455.3 172.5 452.4 192.7 
 422.1 139.8 420.2 112.8 
 452.9 193.2 430.3 194.2 
 438.0 143.1 439.0 163.4 
Dirty_Dancing_Fitness_Workout_00003266.jpg 5 6
 78.3 173.5 76.3 228.4 
 63.8 177.3 55.2 137.4 
 103.8 176.4 89.8 204.3 
 52.7 135.4 44.6 105.1 
 85.5 200.9 60.5 200.0 
 80.2 135.4 79.7 161.9 
 586.3 170.6 585.4 224.5 
 559.3 163.4 556.0 127.2 
 606.5 171.6 609.4 203.3 
 552.6 123.4 548.3 99.3 
 608.0 204.3 580.5 207.2 
 587.3 132.5 586.8 155.2 
 347.0 138.8 340.2 199.0 
 329.6 135.4 332.1 94.0 
 374.4 148.0 361.4 182.1 
 332.5 89.7 345.1 55.5 
 359.0 182.6 328.2 177.3 
 365.3 100.8 358.5 127.2 
 228.5 166.3 228.0 205.3 
 217.0 162.9 214.6 135.4 
 245.9 169.6 242.5 193.2 
 213.1 132.5 215.5 106.5 
 240.6 194.2 215.0 193.7 
 230.9 136.9 230.4 159.5 
 445.2 174.4 442.3 213.4 
 429.8 170.6 436.6 141.7 
 460.1 179.3 455.3 195.6 
 437.5 138.3 440.4 111.8 
 456.8 197.1 433.7 191.8 
 449.6 145.1 447.6 162.4 
Dirty_Dancing_Fitness_Workout_00003918.jpg 2 6
 226.1 157.6 237.2 285.2 
 180.8 180.2 175.5 247.6 
 271.9 135.0 310.9 79.1 
 171.7 254.9 168.3 309.8 
 321.5 77.6 366.2 15.0 
 207.8 77.6 218.9 137.8 
 499.2 108.9 518.4 212.0 
 462.6 122.4 435.1 177.8 
 530.0 105.1 602.7 86.3 
 433.2 182.1 389.8 225.0 
 608.9 85.4 667.7 61.3 
 500.1 42.5 497.7 86.3 
Dirty_Dancing_Fitness_Workout_00003919.jpg 2 6
 225.1 164.8 235.3 282.3 
 178.0 176.4 159.7 260.6 
 270.9 142.2 337.3 113.3 
 158.7 265.5 132.7 325.6 
 349.4 110.9 415.8 77.6 
 216.5 75.7 218.9 133.5 
 500.6 112.3 512.2 215.4 
 455.8 122.4 414.4 167.2 
 539.1 106.5 602.2 103.7 
 416.3 170.6 362.9 203.3 
 608.9 103.2 674.9 90.6 
 503.0 45.9 498.2 86.8 
Dirty_Dancing_Fitness_Workout_00004357.jpg 3 6
 217.0 109.4 220.8 195.1 
 191.9 105.1 160.1 145.1 
 263.2 113.8 310.9 97.4 
 160.6 148.0 125.5 187.9 
 320.0 96.4 360.0 81.0 
 231.9 62.7 230.4 98.8 
 592.6 52.1 604.6 155.7 
 553.6 67.5 559.8 129.2 
 628.7 37.2 655.2 -11.0 
 566.6 146.5 605.6 184.1 
 NaN NaN NaN NaN 
 558.4 -6.1 572.3 34.3 
 384.1 83.4 388.4 151.3 
 359.0 87.3 357.6 123.4 
 406.7 77.2 428.8 37.7 
 355.6 125.3 361.9 162.9 
 431.7 34.8 450.5 0.6 
 377.8 35.8 380.7 69.0 
Dirty_Dancing_Fitness_Workout_00004588.jpg 5 6
 59.0 119.1 60.7 154.8 
 46.6 118.8 32.5 129.9 
 79.0 119.8 93.1 129.9 
 26.6 132.2 8.2 137.5 
 94.8 131.2 113.5 138.5 
 57.1 95.8 59.7 109.6 
 429.5 120.4 430.5 157.8 
 412.1 122.7 388.9 126.6 
 446.6 122.4 463.6 127.6 
 386.6 127.0 365.3 128.9 
 466.6 128.6 482.6 133.9 
 428.9 96.5 428.9 113.2 
 253.8 101.1 255.4 141.7 
 236.7 101.1 217.4 104.0 
 271.8 101.4 278.7 125.3 
 217.4 102.4 198.0 105.3 
 282.3 128.3 283.9 149.9 
 254.8 71.9 254.4 89.9 
 177.1 115.5 179.4 145.0 
 166.6 116.2 150.8 118.5 
 190.5 116.2 203.6 122.4 
 149.5 119.1 133.8 118.8 
 207.2 122.4 224.3 126.6 
 177.1 97.5 178.4 110.3 
 331.2 122.7 332.5 151.9 
 320.0 119.4 311.2 109.3 
 343.3 124.7 361.0 125.7 
 309.5 108.6 296.7 99.8 
 364.3 126.3 380.0 127.6 
 334.4 101.1 334.4 115.2 
Dirty_Dancing_Fitness_Workout_00004710.jpg 3 6
 242.0 92.2 246.6 152.9 
 220.3 89.6 186.6 91.2 
 270.2 88.3 305.6 85.0 
 183.3 91.9 144.9 88.9 
 308.9 85.7 343.3 76.2 
 242.0 51.6 243.0 76.8 
 127.2 107.6 131.8 152.2 
 114.4 106.0 104.9 133.9 
 149.2 105.3 163.0 131.6 
 102.6 137.8 85.6 158.5 
 165.6 132.5 177.7 152.9 
 120.3 75.5 125.9 94.8 
 363.0 109.9 366.2 158.1 
 352.5 113.2 325.6 119.8 
 377.4 112.9 402.6 111.2 
 322.6 119.1 293.5 123.4 
 403.9 110.9 429.5 105.0 
 361.0 81.7 361.6 100.4 
Dirty_Dancing_Fitness_Workout_00004716.jpg 3 6
 240.7 89.3 244.3 153.9 
 220.0 90.9 186.2 78.8 
 270.2 89.9 301.6 73.5 
 181.6 77.8 149.5 61.7 
 306.6 70.3 334.8 50.9 
 238.0 52.2 241.0 76.8 
 130.5 108.9 133.1 155.5 
 114.4 108.9 95.4 127.0 
 147.9 107.0 169.8 120.4 
 96.1 126.3 74.4 140.1 
 172.1 122.4 193.8 131.6 
 127.5 75.5 131.2 98.8 
 362.0 112.5 363.0 155.8 
 344.6 112.5 320.0 101.4 
 382.3 109.3 403.0 93.9 
 317.1 100.4 298.4 89.9 
 406.9 93.9 421.3 81.7 
 359.0 78.5 360.7 102.1 
Dirty_Dancing_Fitness_Workout_00004730.jpg 3 6
 240.3 91.6 240.7 159.4 
 220.0 92.9 201.6 57.8 
 265.3 87.0 277.7 51.6 
 199.0 51.2 186.2 16.8 
 279.4 46.3 284.6 10.6 
 239.7 52.2 239.4 78.5 
 127.5 106.6 132.5 154.5 
 112.8 108.6 89.2 95.8 
 150.5 108.0 168.2 90.3 
 86.9 95.2 61.0 79.8 
 170.2 90.6 188.5 71.2 
 126.2 78.8 127.5 100.1 
 359.7 113.5 360.3 160.4 
 343.0 113.9 337.7 84.4 
 379.7 109.9 384.6 80.7 
 338.4 79.8 332.8 55.8 
 384.9 77.5 391.2 55.8 
 359.4 83.4 360.7 103.4 
Dirty_Dancing_Fitness_Workout_00004739.jpg 3 6
 242.6 93.5 243.6 154.5 
 216.7 97.8 214.1 56.2 
 260.7 90.6 267.9 52.2 
 213.1 50.6 223.3 16.2 
 267.5 47.0 249.2 18.5 
 237.7 52.2 237.1 81.4 
 129.2 112.5 132.5 155.5 
 115.1 109.9 101.0 85.7 
 146.6 108.0 153.8 84.4 
 100.3 83.0 86.6 52.9 
 153.8 81.7 154.8 51.2 
 128.9 78.5 129.2 100.4 
 360.7 115.5 360.3 162.4 
 343.6 111.9 343.3 83.4 
 378.4 109.9 379.0 82.4 
 343.3 78.1 353.1 54.8 
 378.4 79.8 373.1 56.2 
 357.7 84.0 360.0 104.7 
Dirty_Dancing_Fitness_Workout_00004747.jpg 5 6
 52.1 123.0 52.8 159.1 
 42.6 121.7 43.6 103.4 
 68.2 121.7 71.2 101.7 
 44.3 100.1 44.3 78.5 
 71.8 96.8 77.7 76.5 
 54.4 96.8 54.4 112.5 
 421.6 122.7 421.0 158.1 
 403.9 122.4 401.6 98.8 
 435.7 121.1 445.9 100.1 
 402.0 96.5 413.8 82.7 
 446.6 96.5 432.1 83.7 
 420.7 98.1 423.0 114.5 
 238.4 98.5 241.3 141.7 
 227.2 100.4 221.0 72.2 
 253.1 99.1 268.5 81.1 
 221.0 68.0 238.0 62.1 
 268.5 77.8 252.5 64.0 
 238.7 72.9 239.7 91.2 
 171.5 115.8 172.8 145.3 
 164.3 116.2 156.1 98.8 
 181.6 119.1 185.9 98.1 
 156.4 95.2 166.2 82.1 
 185.3 93.5 177.4 80.4 
 172.5 97.8 173.1 109.9 
 316.4 121.7 314.8 150.3 
 304.6 119.4 305.3 101.1 
 327.5 121.7 328.2 100.1 
 304.3 97.5 310.8 86.6 
 329.2 99.1 321.3 85.3 
 315.1 102.7 316.4 116.5 
Dirty_Dancing_Fitness_Workout_00004887.jpg 3 6
 227.2 80.4 229.5 134.5 
 214.1 83.4 247.2 97.8 
 237.7 78.8 267.9 91.6 
 252.8 101.1 287.5 109.6 
 273.8 93.5 299.4 104.4 
 236.7 43.0 237.1 70.9 
 136.1 95.8 125.3 130.9 
 130.2 94.8 151.8 100.4 
 148.5 91.9 169.2 95.8 
 155.1 103.4 178.7 102.4 
 171.2 96.8 191.8 97.1 
 155.7 78.8 145.6 98.1 
 363.9 90.6 361.3 132.5 
 361.6 90.6 385.9 95.5 
 368.5 90.6 390.5 96.5 
 391.8 95.2 420.7 92.9 
 390.8 95.5 422.6 94.2 
 368.9 59.8 368.5 81.1 
Dirty_Dancing_Fitness_Workout_00004936.jpg 3 6
 241.3 73.5 241.0 128.6 
 213.8 71.6 197.1 102.7 
 265.9 72.9 286.2 97.8 
 197.1 105.7 221.0 125.7 
 288.2 102.7 260.7 122.7 
 240.0 31.9 240.3 60.1 
 141.0 89.9 140.0 130.3 
 132.5 86.3 122.0 113.2 
 158.7 87.3 173.1 109.6 
 122.6 116.5 130.8 130.3 
 173.8 112.9 155.1 125.3 
 151.8 71.6 145.6 85.7 
 365.9 88.9 367.5 129.6 
 346.2 90.9 341.3 112.2 
 382.3 92.9 403.9 107.6 
 342.6 114.5 363.0 121.1 
 404.9 109.9 387.2 120.7 
 364.9 56.5 365.3 79.4 
Dirty_Dancing_Fitness_Workout_00004943.jpg 3 6
 243.6 74.2 243.3 135.5 
 217.4 71.2 197.1 93.5 
 271.8 75.2 289.2 93.5 
 195.7 97.1 220.7 110.9 
 291.2 98.5 265.6 108.6 
 240.7 32.9 243.0 56.2 
 141.3 89.3 142.0 130.9 
 130.2 80.1 109.8 101.1 
 161.0 86.0 182.3 103.4 
 108.9 104.4 131.5 112.2 
 181.6 105.7 160.7 113.9 
 149.8 62.4 146.2 78.8 
 363.3 89.3 366.9 128.0 
 346.2 91.2 338.7 109.9 
 387.2 92.5 406.2 105.0 
 338.7 110.3 360.3 114.2 
 408.2 106.6 384.9 114.8 
 365.3 58.8 367.5 79.4 
Dirty_Dancing_Fitness_Workout_00004952.jpg 3 6
 247.2 72.5 248.2 138.1 
 218.0 74.2 197.4 83.4 
 269.8 71.2 293.5 83.7 
 197.4 86.0 226.2 96.5 
 291.2 86.0 267.2 92.9 
 243.9 33.2 244.3 58.1 
 144.3 88.9 145.9 131.6 
 125.3 83.7 102.3 96.8 
 162.6 85.7 181.0 97.8 
 100.7 97.5 125.6 104.7 
 181.6 101.1 155.7 101.4 
 144.3 63.4 143.9 84.0 
 367.2 94.5 367.2 140.1 
 347.5 93.5 336.4 104.7 
 384.6 94.5 409.5 101.4 
 335.4 107.3 359.4 109.6 
 409.2 102.7 386.2 109.3 
 365.9 62.7 365.3 83.0 
Dirty_Dancing_Fitness_Workout_00004956.jpg 3 6
 245.3 72.5 245.3 139.8 
 220.3 74.8 195.7 76.8 
 270.5 73.9 295.4 79.4 
 194.1 79.4 221.3 90.9 
 293.8 81.4 257.7 87.6 
 244.6 35.8 247.5 60.7 
 142.6 89.3 145.9 135.5 
 126.2 84.4 103.3 93.5 
 155.1 82.1 180.3 92.9 
 101.6 96.5 124.6 99.8 
 180.0 96.2 158.0 101.1 
 142.0 62.1 142.0 82.4 
 367.2 94.8 367.5 141.4 
 347.9 94.8 334.8 103.7 
 388.5 96.2 410.2 99.8 
 338.0 105.3 356.7 106.6 
 408.9 99.8 388.5 106.0 
 366.2 64.0 367.9 83.7 
Dirty_Dancing_Fitness_Workout_00004965.jpg 2 6
 248.9 82.7 251.5 147.6 
 228.5 81.4 200.0 75.2 
 264.3 84.0 277.1 79.1 
 196.1 76.5 219.4 89.3 
 260.7 83.0 239.7 87.3 
 243.0 48.6 248.2 78.8 
 367.9 101.7 367.9 151.6 
 355.1 102.1 331.8 101.4 
 382.3 100.7 405.3 95.8 
 330.2 102.1 358.0 104.7 
 402.0 95.8 382.6 103.4 
 366.2 72.9 367.2 93.2 
Dirty_Dancing_Fitness_Workout_00005019.jpg 3 6
 273.1 90.3 274.8 149.6 
 255.4 93.2 231.8 106.0 
 279.4 91.2 252.5 106.3 
 227.2 106.3 197.7 119.4 
 242.0 109.9 205.3 124.4 
 267.5 50.6 265.9 79.8 
 149.5 94.5 164.6 135.8 
 134.4 92.2 112.5 93.2 
 144.6 97.5 119.4 99.1 
 111.5 95.8 84.6 95.8 
 115.7 101.1 86.2 98.1 
 138.7 66.6 138.4 88.0 
 376.7 94.8 373.1 139.1 
 369.8 94.5 349.2 97.8 
 370.5 97.1 348.9 102.4 
 344.6 98.1 323.3 97.1 
 346.2 102.1 322.0 100.4 
 371.8 65.0 371.8 82.1 
Dirty_Dancing_Fitness_Workout_00005027.jpg 3 6
 269.5 89.6 273.1 144.0 
 252.5 90.9 231.2 104.4 
 282.3 88.9 252.1 105.0 
 228.9 103.4 199.4 116.2 
 243.6 108.9 207.9 120.7 
 263.9 46.6 262.3 71.6 
 146.6 96.5 160.7 130.6 
 133.8 92.9 114.8 93.9 
 145.3 95.8 118.4 95.8 
 111.8 92.9 86.6 92.5 
 118.4 96.8 87.2 94.5 
 133.8 69.3 136.1 87.6 
 373.8 92.9 371.2 134.2 
 365.3 97.5 343.3 94.8 
 372.1 91.2 350.8 94.5 
 339.4 94.8 319.0 88.6 
 343.3 93.5 319.7 87.6 
 367.5 63.0 368.5 82.7 
Dirty_Dancing_Fitness_Workout_00005127.jpg 5 6
 63.0 114.8 69.5 148.9 
 59.0 116.2 42.3 117.8 
 63.3 114.2 42.0 118.8 
 39.0 118.8 14.8 120.1 
 38.4 119.4 17.1 121.1 
 60.0 90.9 60.3 107.0 
 415.4 111.6 416.1 142.1 
 411.5 111.2 401.6 112.2 
 427.9 112.9 409.8 113.2 
 399.0 114.2 377.7 110.6 
 404.9 114.2 385.3 111.9 
 412.1 87.0 411.2 102.4 
 248.9 97.8 252.8 134.5 
 242.6 97.5 227.9 105.0 
 252.1 96.8 230.8 104.4 
 224.9 103.0 203.9 107.6 
 228.5 104.0 203.9 108.3 
 242.6 69.9 243.3 86.3 
 173.8 113.9 185.6 134.5 
 168.2 111.9 156.7 112.9 
 172.1 111.2 154.1 112.2 
 153.1 112.9 135.7 110.6 
 153.1 112.2 136.1 110.6 
 164.9 97.5 165.9 112.9 
 310.8 112.9 312.8 138.8 
 307.9 112.9 295.1 110.3 
 316.1 110.9 303.9 110.3 
 293.5 111.2 281.6 108.0 
 299.0 109.6 284.6 106.6 
 310.5 90.3 310.8 102.1 
Dirty_Dancing_Fitness_Workout_00005191.jpg 5 6
 60.0 105.3 61.3 142.1 
 46.6 105.0 22.0 110.9 
 77.1 103.0 84.6 113.2 
 25.3 111.2 42.6 112.2 
 83.0 113.5 64.9 113.5 
 59.7 82.4 61.0 96.5 
 415.1 105.7 414.1 141.1 
 397.4 103.7 388.9 117.8 
 429.5 107.6 451.8 112.5 
 392.5 118.5 409.2 114.2 
 453.8 114.5 431.5 112.2 
 414.8 81.1 413.5 97.8 
 239.0 87.6 239.0 127.0 
 228.5 88.0 208.5 87.6 
 250.5 87.6 269.5 89.3 
 208.2 88.3 228.9 93.9 
 269.2 89.6 250.5 94.8 
 238.0 63.0 237.7 78.8 
 174.1 104.4 175.7 130.3 
 168.5 101.7 151.2 110.9 
 188.2 105.0 197.4 117.8 
 151.5 113.5 164.6 120.1 
 197.7 118.5 182.3 122.7 
 173.8 83.4 175.4 97.1 
 317.1 110.9 317.1 135.8 
 310.5 109.6 298.0 106.3 
 325.9 108.0 342.6 107.3 
 299.7 104.7 315.1 110.9 
 340.3 107.0 325.6 111.6 
 317.1 90.6 317.4 103.0 
Dirty_Dancing_Fitness_Workout_00005204.jpg 5 6
 61.6 108.9 60.7 141.1 
 49.5 101.1 30.5 113.2 
 79.7 106.3 85.6 118.1 
 27.9 114.8 46.9 120.7 
 88.5 119.4 66.9 123.0 
 61.6 81.4 61.6 99.1 
 416.4 106.3 418.0 141.4 
 401.3 104.7 390.8 121.1 
 432.5 107.0 449.8 121.4 
 391.2 123.0 412.1 121.4 
 450.5 124.0 435.1 122.1 
 416.1 81.1 415.4 97.5 
 221.0 90.9 221.0 126.6 
 207.5 90.3 193.8 99.4 
 239.4 90.6 251.2 102.1 
 194.1 102.1 210.2 112.5 
 252.1 104.4 235.4 114.8 
 222.0 65.3 222.0 86.0 
 175.4 106.6 177.4 133.9 
 165.3 107.0 161.3 122.1 
 186.6 105.7 189.8 123.7 
 161.0 124.0 164.9 138.8 
 191.5 125.7 185.3 140.7 
 174.8 85.7 176.7 99.1 
 317.1 113.2 317.7 140.7 
 304.9 112.2 300.3 126.6 
 328.9 113.5 337.4 126.6 
 300.3 128.9 311.2 137.8 
 337.4 128.0 328.2 137.5 
 316.1 91.6 316.1 105.0 
Dirty_Dancing_Fitness_Workout_00005205.jpg 5 6
 61.6 105.7 61.3 137.8 
 47.2 105.3 31.5 115.5 
 79.7 106.0 87.9 121.1 
 27.5 119.4 45.3 125.0 
 87.2 121.7 72.1 127.0 
 62.3 83.0 63.0 99.8 
 416.4 108.0 415.7 142.7 
 400.7 103.0 388.2 123.0 
 433.1 108.0 448.5 122.7 
 390.2 124.0 411.5 124.0 
 449.5 125.0 431.8 123.7 
 416.4 80.7 416.1 97.8 
 219.4 90.6 222.3 126.0 
 207.5 88.6 192.8 98.8 
